CAS,Chemical name,Latin name,Trophic Level,Effect,Effect value,Unit,Test type,Test statistic,Duration,Duration (days),Effect is 5X above water solubility,Source,version,SMILES
104206828,"Mesotrione;2-[4-(Methanesulfonyl)-2-nitrobenzoyl]cyclohexane-1,3-dione",Rhamdia quelen,FISH,Mortality,532.0,mg/L,A,LC50,96 hours,4,0,"Kreutz,L.C., L.J.G. Barcellos, T.O. Silva, D. Anziliero, D. Martins, M. Lorenson, A. Marteninghe, and L.B. Da Silva, . Acute Toxicity Test of Agricultural Pesticides on Silver Catfish (Rhamdia quelen) Fingerlings",EnviroTox.v2,Invalid CAS number format
104653341,"Difethialone;3-[3-(4'-Bromo[1,1'-biphenyl]-4-yl)-1,2,3,4-tetrahydronaphthalen-1-yl]-4-hydroxy-2H-1-benzothiopyran-2-one",Oncorhynchus mykiss,FISH,Mortality,0.051,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
105512069,Clodinafop-propargyl;Prop-2-yn-1-yl (2R)-2-{4-[(5-chloro-3-fluoropyridin-2-yl)oxy]phenoxy}propanoate,Lepomis macrochirus,FISH,Mortality,0.24,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
105726678,N-Methylneodecanamide,Oncorhynchus mykiss,FISH,Mortality,72.0,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
107534963,"Tebuconazole;1-(4-Chlorophenyl)-4,4-dimethyl-3-[(1H-1,2,4-triazol-1-yl)methyl]pentan-3-ol",Danio rerio,FISH,Mortality,26.8,mg/L,A,LC50,96 hours,4,0,"Andreu-Sanchez,O., L.C. Paraiba, C.M. Jonsson, and J.M. Carrasco, . Acute Toxicity and Bioconcentration of Fungicide Tebuconazole in Zebrafish (Danio rerio)",EnviroTox.v2,Invalid CAS number format
108168769,"Tetrahydroazadirachtin-A;Dimethyl (2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-10-(acetyloxy)-3,5-dihydroxy-4-[(1aR,2S,3aS,6aS,7S,7aS)-6a-hydroxy-7a-methylhexahydro-2,7-methanofuro[2,3-b]oxireno[e]oxepin-1a(2H)-yl]-4-methyl-8-[(2-_x000D__x000D_
methylbutanoyl)oxy]octahydro-1H,7H-naphtho[1,8a-c:4,5-b'c']difuran-5,10a(8H)-dicarboxylate",Lepomis macrochirus,FISH,Mortality,37.0,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
108731700,Fomesafen-sodium;Sodium {5-[2-chloro-4-(trifluoromethyl)phenoxy]-2-nitrobenzoyl}(methanesulfonyl)azanide,Lepomis macrochirus,FISH,Mortality,6030.0,mg/L,A,LC50,96 hours,4,1,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
110488705,"Dimethomorph;3-(4-Chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-(morpholin-4-yl)prop-2-en-1-one",Cyprinus carpio,FISH,Mortality,18.7,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
111988499,"Thiacloprid;{3-[(6-Chloropyridin-3-yl)methyl]-1,3-thiazolidin-2-ylidene}cyanamide",Lepomis macrochirus,FISH,Mortality,25.2,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
112025602,"Chelerythrine chloride mixture with sanguinarine chloride;1,2-Dimethoxy-12-methyl-9H-[1,3]benzodioxolo[5,6-c]phenanthridin-12-ium 13-methyl-2H,10H-[1,3]benzodioxolo[5,6-c][1,3]dioxolo[4,5-i]phenanthridin-13-ium chloride (1/1/2)",Oncorhynchus mykiss,FISH,Mortality,0.09,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
112143825,"Triazamate;Ethyl {[3-tert-butyl-1-(dimethylcarbamoyl)-1H-1,2,4-triazol-5-yl]sulfanyl}acetate",Oncorhynchus mykiss,FISH,Mortality,0.53,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
112281773,"Tetraconazole;1-[2-(2,4-Dichlorophenyl)-3-(1,1,2,2-tetrafluoroethoxy)propyl]-1H-1,2,4-triazole",Daphnia magna,INVERT,Mortality,5.9,mg/L,A,LC50,96 hours,4,0,"Ochoa-Acuna,H.G., W. Bialkowski, G. Yale, and L. Hahn, 2009. Toxicity of Soybean Rust Fungicides to Freshwater Algae and Daphnia magna. Ecotoxicology18(4): 440-446",EnviroTox.v2,Invalid CAS number format
112410238,"Tebufenozide;N-tert-Butyl-N'-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide",Lepomis macrochirus,FISH,Mortality,3.0,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
113032512,Tridecylbenzenesulfonate anion,Lepomis macrochirus,FISH,Mortality,0.8,mg/L,A,LC50,96 hours,4,0,"Dolan III,J.M., . Comparative Studies of the Toxic Effects of Three Surfactants on a Fish (Lepomis macrochirus, Rafinesque) and a Snail (Goniobasis lea sp.)",EnviroTox.v2,Invalid CAS number format
113158400,"Fenoxaprop-P;2-{4-[(6-Chloro-1,3-benzoxazol-2-yl)oxy]phenoxy}propanoic acid",Lepomis macrochirus,FISH,Mortality,0.275,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
114369436,"Fenbuconazole;4-(4-Chlorophenyl)-2-phenyl-2-[(1H-1,2,4-triazol-1-yl)methyl]butanenitrile",Lepomis macrochirus,FISH,Mortality,0.68,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
116255482,"Bromuconazole;2,5-Anhydro-4-bromo-1,3,4-trideoxy-2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)pentitol",Oncorhynchus mykiss,FISH,Mortality,1.7,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
116714466,"Novaluron;N-({3-Chloro-4-[1,1,2-trifluoro-2-(trifluoromethoxy)ethoxy]phenyl}carbamoyl)-2,6-difluorobenzamide",Oncorhynchus mykiss,FISH,Mortality,62.4,mg/L,A,LC50,96 hours,4,1,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
117337196,"Fluthiacet-methyl;Methyl ({2-chloro-4-fluoro-5-[(Z)-(3-oxotetrahydro-1H,3H-[1,3,4]thiadiazolo[3,4-a]pyridazin-1-ylidene)amino]phenyl}sulfanyl)acetate",Oncorhynchus mykiss,FISH,Mortality,0.043,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
117718602,"Thiazopyr;Methyl 2-(difluoromethyl)-5-(4,5-dihydro-1,3-thiazol-2-yl)-4-(2-methylpropyl)-6-(trifluoromethyl)pyridine-3-carboxylate",Oncorhynchus mykiss,FISH,Mortality,3.4,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
119168773,Tebufenpyrad;N-[(4-tert-Butylphenyl)methyl]-4-chloro-3-ethyl-1-methyl-1H-pyrazole-5-carboxamide,Oncorhynchus mykiss,FISH,Mortality,0.0178,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
119446683,"Difenoconazole;1-({2-[2-Chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl}methyl)-1H-1,2,4-triazole",Oncorhynchus mykiss,FISH,Mortality,0.81,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
120067836,"Fipronil sulfide;5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfanyl]-1H-pyrazole-3-carbonitrile",Oryzias latipes,FISH,Mortality,0.0575,mg/L,A,LC50,96 hours,4,0,"Nillos,M.G.G., . Stereoselectivity in Modern-Use Chiral Pesticides:  Enantiomer-Specific Ecotoxicological Assessment of Chiral Organophosphorus, Fipronil and Pyrethroid Insecticides",EnviroTox.v2,Invalid CAS number format
120068362,"Fipronil Sulfone;5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethanesulfonyl)-1H-pyrazole-3-carbonitrile",Oryzias latipes,FISH,Mortality,0.0631,mg/L,A,LC50,96 hours,4,0,"Nillos,M.G.G., . Stereoselectivity in Modern-Use Chiral Pesticides:  Enantiomer-Specific Ecotoxicological Assessment of Chiral Organophosphorus, Fipronil and Pyrethroid Insecticides",EnviroTox.v2,Invalid CAS number format
120068373,"Fipronil;5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethanesulfinyl)-1H-pyrazole-3-carbonitrile",Oryzias latipes,FISH,Mortality,0.0942,mg/L,A,LC50,96 hours,4,0,"Nillos,M.G., K. Lin, J. Gan, S. Bondarenko, and D. Schlenk, . Enantioselectivity in Fipronil Aquatic Toxicity and Degradation",EnviroTox.v2,Invalid CAS number format
120116883,"Cyazofamid;4-Chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)-1H-imidazole-1-sulfonamide",Oncorhynchus mykiss,FISH,Mortality,0.00332,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
120928098,Fenazaquin;4-[2-(4-tert-Butylphenyl)ethoxy]quinazoline,Oncorhynchus mykiss,FISH,Mortality,0.0039,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
121552612,Cyprodinil;4-Cyclopropyl-6-methyl-N-phenylpyrimidin-2-amine,Lepomis macrochirus,FISH,Mortality,2.18,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
122008859,Cyhalofop-butyl;Butyl (2R)-2-[4-(4-cyano-2-fluorophenoxy)phenoxy]propanoate,Lepomis macrochirus,FISH,Mortality,0.76,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
122453730,Chlorfenapyr;4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,Oncorhynchus mykiss,FISH,Mortality,0.00744,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
122454299,Tralopyril;4-Bromo-2-(4-chlorophenyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,Oncorhynchus mykiss,FISH,Mortality,0.0013,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
122836355,"Sulfentrazone;N-{2,4-Dichloro-5-[4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl]phenyl}methanesulfonamide",Lepomis macrochirus,FISH,Mortality,93.8,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
124495187,"Quinoxyfen;5,7-Dichloro-4-(4-fluorophenoxy)quinoline",Oncorhynchus mykiss,FISH,Mortality,0.27,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
125116236,"Metconazole;5-[(4-Chlorophenyl)methyl]-2,2-dimethyl-1-[(1H-1,2,4-triazol-1-yl)methyl]cyclopentan-1-ol",Cyprinus carpio,FISH,Mortality,3.3,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
125225287,"Ipconazole;2-[(4-Chlorophenyl)methyl]-5-(propan-2-yl)-1-[(1H-1,2,4-triazol-1-yl)methyl]cyclopentan-1-ol",Oncorhynchus mykiss,FISH,Mortality,1.53,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
126833178,"Fenhexamid;N-(2,3-Dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide",Oncorhynchus mykiss,FISH,Mortality,1.24,mg/L,A,LC50,96 hours,4,0,"Ecker,U., and W. Pfluger, . Profil der Okobiologischen Wirkungen des Fungizids Fenhexamid",EnviroTox.v2,Invalid CAS number format
128606484,Methyl 3-[(diethoxyphosphorothioyl)oxy]but-2-enoate;Methyl 3-[(diethoxyphosphorothioyl)oxy]but-2-enoate,Oreochromis mossambicus,FISH,Mortality,0.167,mg/L,A,LC50,96 hours,4,0,"Rao,J.V., . Effects of Monocrotophos and Its Analogs in Acetylcholinesterase Activity's Inhibition and Its Pattern of Recovery on Euryhaline Fish, Oreochromis mossambicus",EnviroTox.v2,Invalid CAS number format
128639021,"Carfentrazone-ethyl;Ethyl 2-chloro-3-{2-chloro-5-[4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl]-4-fluorophenyl}propanoate",Oncorhynchus mykiss,FISH,Mortality,1.6,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
129453618,"Fulvestrant;(7alpha,17beta)-7-[9-(4,4,5,5,5-Pentafluoropentane-1-sulfinyl)nonyl]estra-1,3,5(10)-triene-3,17-diol",Daphnia magna,INVERT,Mortality,0.129,mg/L,A,LC50,96 hours,4,1,"Clubbs,R.L., and B.W. Brooks, . Daphnia magna Responses to a Vertebrate Estrogen Receptor Agonist and an Antagonist:  A Multigenerational Study",EnviroTox.v2,Invalid CAS number format
129558765,Tolfenpyrad;4-Chloro-3-ethyl-1-methyl-N-{[4-(4-methylphenoxy)phenyl]methyl}-1H-pyrazole-5-carboxamide,Lepomis macrochirus,FISH,Mortality,0.000941,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
129630199,Pyraflufen-ethyl;Ethyl {2-chloro-5-[4-chloro-5-(difluoromethoxy)-1-methyl-1H-pyrazol-3-yl]-4-fluorophenoxy}acetate,Oncorhynchus mykiss,FISH,Mortality,1.6,mg/L,A,LC50,96 hours,4,1,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
131341861,"Fludioxonil;4-(2,2-Difluoro-2H-1,3-benzodioxol-4-yl)-1H-pyrrole-3-carbonitrile",Oncorhynchus mykiss,FISH,Mortality,0.47,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
131807573,"Famoxadone;3-Anilino-5-methyl-5-(4-phenoxyphenyl)-1,3-oxazolidine-2,4-dione",Oncorhynchus mykiss,FISH,Mortality,0.012,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
131860338,Azoxystrobin;Methyl (2E)-2-(2-{[6-(2-cyanophenoxy)pyrimidin-4-yl]oxy}phenyl)-3-methoxyprop-2-enoate,Daphnia magna,INVERT,Mortality,0.31,mg/L,A,LC50,96 hours,4,0,"Ochoa-Acuna,H.G., W. Bialkowski, G. Yale, and L. Hahn, 2009. Toxicity of Soybean Rust Fungicides to Freshwater Algae and Daphnia magna. Ecotoxicology18(4): 440-446",EnviroTox.v2,Invalid CAS number format
134098616,"Fenpyroximate;tert-Butyl 4-[({(E)-[(1,3-dimethyl-5-phenoxy-1H-pyrazol-4-yl)methylidene]amino}oxy)methyl]benzoate",Oncorhynchus mykiss,FISH,Mortality,0.00059,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
134605644,"Butafenacil;2-Methyl-1-oxo-1-[(prop-2-en-1-yl)oxy]propan-2-yl 2-chloro-5-[3-methyl-2,6-dioxo-4-(trifluoromethyl)-3,6-dihydropyrimidin-1(2H)-yl]benzoate",Oncorhynchus mykiss,FISH,Mortality,3.9,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
135158542,"Acibenzolar-S-methyl;S-Methyl 1,2,3-benzothiadiazole-7-carbothioate",Oncorhynchus mykiss,FISH,Mortality,0.88,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
135590919,"Mefenpyr-diethyl;Diethyl 1-(2,4-dichlorophenyl)-5-methyl-4,5-dihydro-1H-pyrazole-3,5-dicarboxylate",Oncorhynchus mykiss,FISH,Mortality,4.2,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
138261413,Imidacloprid;N-{1-[(6-Chloropyridin-3-yl)methyl]imidazolidin-2-ylidene}nitramide,Oncorhynchus mykiss,FISH,Mortality,229.0,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
138698369,Decyl isononyl dimethyl ammonium chloride,Lepomis macrochirus,FISH,Mortality,0.85,mg/L,A,LC50,96 hours,4,1,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
139968493,Metaflumizone;2-{2-(4-Cyanophenyl)-1-[3-(trifluoromethyl)phenyl]ethylidene}-N-[4-(trifluoromethoxy)phenyl]hydrazine-1-carboxamide,Oncorhynchus mykiss,FISH,Mortality,0.732,mg/L,A,LC50,96 hours,4,1,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
141112290,"Isoxaflutole;(5-Cyclopropyl-1,2-oxazol-4-yl)[2-(methanesulfonyl)-4-(trifluoromethyl)phenyl]methanone",Oncorhynchus mykiss,FISH,Mortality,160.0,mg/L,A,LC50,96 hours,4,1,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
141517217,Trifloxystrobin;Methyl (methoxyimino)(2-{[({1-[3-(trifluoromethyl)phenyl]ethylidene}amino)oxy]methyl}phenyl)acetate,Daphnia magna,INVERT,Mortality,0.53,mg/L,A,LC50,96 hours,4,0,"Ochoa-Acuna,H.G., W. Bialkowski, G. Yale, and L. Hahn, 2009. Toxicity of Soybean Rust Fungicides to Freshwater Algae and Daphnia magna. Ecotoxicology18(4): 440-446",EnviroTox.v2,Invalid CAS number format
142459583,"Flufenacet;N-(4-Fluorophenyl)-N-(propan-2-yl)-2-{[5-(trifluoromethyl)-1,3,4-thiadiazol-2-yl]oxy}acetamide",Lepomis macrochirus,FISH,Mortality,2.26,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Invalid CAS number format
